postID,title,description,date,group
77,"Căng thẳng thương mại Mỹ - Trung leo thang, ảnh hưởng lan rộng","Mỹ mở điều tra ngành gỗ, cân nhắc thêm thuế 20% lên hàng Trung Quốc, gây lo ngại thương chiến lan rộng, ảnh hưởng tiêu cực đến doanh nghiệp Trung Quốc, ngân hàng ASEAN và thúc đẩy Trung Quốc tìm cách phản đòn.",2025-03-02T16:00:00+07:00,Thế giới
78,"VN-Index giữ vững mốc 1.300 điểm, khối ngoại bán ròng mạnh","Thị trường chứng khoán chinh phục ngưỡng 1.300 điểm và duy trì bất chấp áp lực chốt lời, dòng tiền tìm kiếm câu chuyện mới, nhóm thép đáng chú ý; tuy nhiên khối ngoại bán ròng hơn 16.000 tỷ đồng từ đầu năm 2025.",2025-03-02T16:00:00+07:00,Thị trường
79,"Làn sóng ""Bắc tiến"" của các đại gia bán lẻ phía Nam","7-Eleven, GS25, Toshin và Thiso Mall (Thaco) ồ ạt mở siêu thị tại Hà Nội, thể hiện tham vọng lớn trong mảng bán lẻ sau khi Thaco mua lại Emart Việt Nam.",2025-03-02T16:00:00+07:00,Kinh tế
80,Cảnh báo rủi ro Pi Network và biến động thị trường tiền ảo,"Công an Hà Nội cảnh báo Pi Network chưa được coi là tài sản hợp pháp tại Việt Nam, trong bối cảnh đồng tiền này cùng Bitcoin lao dốc mạnh, Pi Coin còn 1,9 USD/pi.",2025-03-02T16:00:00+07:00,Thế giới
81,"Việt Nam đặt mục tiêu tăng trưởng 8%, thúc đẩy kinh tế tư nhân và FDI","Thủ tướng chỉ đạo quyết tâm đạt tăng trưởng 8% năm 2025, nâng cao vai trò doanh nghiệp tư nhân, tháo gỡ vướng mắc dự án tỉ USD, tăng thu hút FDI quy mô lớn, công nghệ cao.",2025-03-02T16:00:00+07:00,Kinh tế
82,"VN-Index hướng tới 1450 điểm, nhà đầu tư cân nhắc","VN-Index có thể đạt 1400-1450 điểm (KIS dự báo) trong tháng 3, nhà đầu tư phân vân chốt lời hay nắm giữ; khối ngoại bán ròng phiên 3/3 (430 tỷ), cổ phiếu ngân hàng/BĐS được kỳ vọng dẫn dắt.",2025-03-03T16:00:00+07:00,Thị trường
83,"Giá vàng biến động, cà phê giữ mức cao","Giá vàng miếng/nhẫn giảm 1 triệu/800 nghìn đồng/lượng sau 1 tuần nhưng bật tăng lại do lo ngại thuế Mỹ/Ukraine trì hoãn; giá cà phê nội địa giữ mức cao 127.500-129.500đ/kg do nguồn cung chưa khởi sắc, Brazil 'cạn kiệt' kho dự trữ.",2025-03-03T16:00:00+07:00,Hàng hóa
84,"Thị trường có cơ hội mới, KCN hút vốn, giá chung cư biến động","BĐS đứng trước cơ hội phát triển mới, KCN tiếp tục hút nhà đầu tư (Bắc Giang, Bình Phước...); giá chung cư Hà Nội cũ tăng gấp 2-4 lần, căn hộ mới cạnh tranh; giới đầu cơ ôm đất sổ đỏ chờ sóng.",2025-03-03T16:00:00+07:00,Bất động sản
85,Rủi ro và quản lý tiền số,657 vụ hack sàn tiền mã hóa gây thiệt hại 12.8 tỷ USD trong 5 năm; Bộ Tài chính xây dựng khung pháp lý quản lý tiền số; Cảnh báo phạt tới 100 triệu/hình sự khi dùng Pi Network; Bitcoin tăng giá mạnh sau tuyên bố của Trump.,2025-03-03T16:00:00+07:00,Tài chính
86,Kinh tế toàn cầu đối mặt nhiều thách thức,"Kinh tế Mỹ nguy cơ giảm tốc, người dân lo lạm phát; Đức đứng trên bờ vực suy thoái; Hàn Quốc tiến sĩ thất nghiệp cao kỷ lục; Gần 1 triệu thanh niên Anh thất nghiệp/không đào tạo (NEET); Campuchia kỳ vọng 5 tỷ USD từ 7.2-7.5 triệu khách quốc tế 2025.",2025-03-03T16:00:00+07:00,Thế giới
87,"Cổ phiếu VHM tăng mạnh, Vinhomes chốt deal lớn và lên kế hoạch mở bán","Cổ phiếu VHM và VIC tăng mạnh, đóng góp điểm số cho VN-Index; môi giới chốt thành công biệt thự Vinhomes Đông Anh 136 tỷ; Vinhomes có thể mở bán 4 đại dự án trong năm nay.",2025-03-03T16:00:00+07:00,VHM
88,"Vietcombank tiên phong giảm lãi suất huy động, tỷ giá ổn định",Vietcombank có mặt bằng lãi suất huy động thấp nhất thị trường sau nhiều lần giảm; tỷ giá USD tại VCB ngày 3/3 niêm yết ở mức 25.370 - 25.730 VND/USD.,2025-03-03T16:00:00+07:00,VCB
89,"Ngân hàng tăng vốn, tái cơ cấu và đối mặt thách thức","BIDV nâng vốn điều lệ vượt 70.000 tỷ đồng; VIB lên kế hoạch chia cổ tức 7% (2.085 tỷ), tăng vốn lên 34.040 tỷ; Eximbank đặt mục tiêu lợi nhuận 2025 tăng 33%; lợi nhuận ngành NH 2025 dự báo tăng 15-16% nhưng còn thách thức.",2025-03-03T16:00:00+07:00,Tài chính
90,"Lãi suất huy động giảm mạnh, kỳ vọng lãi suất cho vay hạ và tín dụng được khơi thông","Nhiều ngân hàng giảm mạnh lãi suất huy động (có nơi tới 0.7%/năm) sau chỉ đạo của Thủ tướng, kỳ vọng lãi suất cho vay giảm; NHNN nghiên cứu tín dụng ưu đãi NOXH cho người trẻ dưới 35 tuổi.",2025-03-03T16:00:00+07:00,Tài chính
91,"Việt Nam thúc đẩy xuất khẩu, thu hút đầu tư EU và phát triển du lịch","Việt Nam mong EU sớm phê chuẩn EVIPA, đưa VN thành cứ điểm đầu tư lâu dài; XK NLTS 2 tháng đạt 9.38 tỷ USD (+8.3%); Bình Thuận phát triển du lịch bền vững; kích cầu du lịch bằng giảm giá dịch vụ tới 50%.",2025-03-03T16:00:00+07:00,Kinh tế
92,Nhiều dự án hạ tầng giao thông trọng điểm được đẩy nhanh/khởi công,"Hoàn thành mở rộng đường Nguyễn Tuân (Hà Nội, 400 tỷ) tháng 9/2025; 'Hồi sinh' đường tránh Bảo Lộc; Quảng Ninh đẩy nhanh tiến độ; Khởi công 500kV Lào Cai-Vĩnh Yên (7.400 tỷ); Hưng Yên sắp khởi công đường 1.490 tỷ; Nghiên cứu đường sắt đô thị Bình Dương-TPHCM; Đường sắt Lào Cai-HN-HP (4.5 tỷ USD).",2025-03-03T16:00:00+07:00,Kinh tế
93,Doanh nghiệp cần chiến lược linh hoạt vượt rào cản thương mại và thuế quan,"Doanh nghiệp cần chiến lược kinh doanh linh hoạt để thích ứng trở ngại thị trường, 'giữ nhiệt' xuất khẩu trước biến động thuế quan và khẳng định vị thế cạnh tranh.",2025-03-03T16:00:00+07:00,Kinh tế
94,"Chè Thái Nguyên hữu cơ, Việt Nam là nguồn cung chè đen lớn nhất cho Đài Loan",Thái Nguyên đầu tư phát triển chè hữu cơ để nâng cao giá trị cây trồng chủ lực; Việt Nam là nguồn cung chè đen lớn nhất cho thị trường Đài Loan (Trung Quốc).,2025-03-03T16:00:00+07:00,Hàng hóa
95,"Đẩy mạnh cải cách hành chính, Hải quan Quảng Ninh hướng tới 'không giấy tờ'","Tổng Bí thư Tô Lâm yêu cầu cải cách mạnh mẽ, phấn đấu năm 2025 giảm 30% thời gian xử lý TTHC; Hải quan Quảng Ninh đặt mục tiêu hiện đại hóa, hướng tới mô hình 'không giấy tờ' năm 2025.",2025-03-03T16:00:00+07:00,Kinh tế
96,Báo động nông sản Việt bị EU cảnh báo và giá gạo xuất khẩu tăng,"Việt Nam nhận 16 cảnh báo EU về nông sản tồn dư hóa chất trong 2 tháng đầu năm 2025 (năm 2024 là 114 cảnh báo, tăng 70%); giá gạo xuất khẩu Việt Nam tăng trở lại trong khi Ấn Độ/Thái Lan giảm/giữ nguyên.",2025-03-03T16:00:00+07:00,Hàng hóa
97,"AI đe dọa việc làm nhưng được dùng nhiều cho tư vấn y tế, SoftBank đầu tư lớn",AI dự kiến lấy đi 200.000 việc làm trong vài năm tới và ngày càng nhiều người dùng AI (ChatGPT) tư vấn y tế thay bác sĩ; SoftBank lên kế hoạch vay 16 tỷ USD đầu tư vào AI.,2025-03-03T16:00:00+07:00,Kinh tế
98,Chính sách Trump và tác động đa chiều,"Chính sách của TT Trump ảnh hưởng di cư (trục xuất tăng cường), quan hệ Nga (trùng khớp tầm nhìn), viện trợ Ukraine (xem xét thu hồi F-16), thuế quan (Bắc Mỹ/Trung Quốc hé lộ cơ hội ĐNÁ), dự trữ tiền số chiến lược (5 loại) và BĐS (bán 'thẻ vàng' 5 triệu USD).",2025-03-03T16:00:00+07:00,Thế giới
99,Căng thẳng quanh Ukraine leo thang,"Công ty Na Uy ngừng cấp nhiên liệu cho quân đội Mỹ tại Na Uy vì Ukraine; Chủ tịch Hạ viện Mỹ kêu gọi TT Zelensky từ chức; Canada nói có thể gửi quân, Nga phản ứng.",2025-03-03T16:00:00+07:00,Thế giới
100,Vấn đề đất đai phức tạp và thu hồi dự án vi phạm,Đà Nẵng nhiều người lao đao vì 1 lô đất có 2 sổ đỏ; Bình Định xin ý kiến Bộ Công an thu hồi 447ha đất dự án KCN Nhơn Hội vi phạm; Hà Tĩnh thu hồi đất làm trạm trộn bê tông.,2025-03-03T16:00:00+07:00,Bất động sản
101,"Giá heo tăng nóng vượt 80.000đ/kg, sức mua giảm mạnh",Giá heo hơi vượt mốc 80.000 đồng/kg khiến người chăn nuôi Đồng Nai vui mừng nhưng tiểu thương lại ế ẩm do sức mua giảm mạnh.,2025-03-03T16:00:00+07:00,Hàng hóa
102,"Bộ Tài chính giảm gần 10.000 đầu mối cấp trưởng năm 2025, tiết kiệm 10% chi thường xuyên","Bộ Tài chính thực hiện tinh giản bộ máy, giảm 9.640 đầu mối cấp trưởng trong năm 2025 (dự kiến giảm tiếp 10.000 công chức, viên chức năm 2026) và khẩn trương hướng dẫn tiết kiệm thêm 10% chi thường xuyên năm 2025 để bổ sung vốn đầu tư.",2025-03-04T16:00:00+07:00,Tài chính
103,"Lâm Đồng phải bứt phá để 'chuộc lỗi', gỡ vướng siêu dự án Đại Ninh; Tuyên Quang chỉ đạo chống tham nhũng","Quyền Bí thư Lâm Đồng Nguyễn Thái Học yêu cầu tỉnh tăng tốc phát triển, quyết tâm tháo gỡ vướng mắc siêu dự án Đại Ninh; Chủ tịch UBND tỉnh Tuyên Quang chỉ đạo đẩy mạnh giải ngân đầu tư công, không để xảy ra tham nhũng, tiêu cực.",2025-03-04T16:00:00+07:00,Kinh tế
104,"Trung Quốc họp quốc hội bàn chính sách đối ngoại, nhấn mạnh vai trò BRICS; Hàn Quốc ra mắt sàn chứng khoán thứ cấp","Kỳ họp quốc hội Trung Quốc thu hút chú ý với các đề xuất về quan hệ quốc tế và vai trò của BRICS trong chính sách đối ngoại; Hàn Quốc chính thức ra mắt Nextrade, sàn giao dịch chứng khoán thay thế đầu tiên, hoạt động 12 giờ/ngày.",2025-03-04T16:00:00+07:00,Thế giới
105,Hơn 1 triệu thẻ tín dụng bị rò rỉ miễn phí trên dark web gây chấn động,"Diễn đàn tội phạm mạng B1ack's Stash công khai miễn phí dữ liệu của hơn 1 triệu thẻ tín dụng và thẻ ghi nợ bị đánh cắp, đặt ra báo động về an ninh thông tin tài chính cá nhân.",2025-03-04T16:00:00+07:00,Tài chính
106,Bắc Ninh duyệt xây cầu 1.700 tỷ nối Bắc Giang và điều chỉnh quy hoạch KCN Yên Phong II-A 1.830 tỷ,HĐND tỉnh Bắc Ninh phê duyệt chủ trương đầu tư cầu Hà Bắc I (1.700 tỷ) nối sang Bắc Giang và UBND tỉnh phê duyệt điều chỉnh quy hoạch chi tiết KCN Yên Phong II-A (1.830 tỷ).,2025-03-04T16:00:00+07:00,Kinh tế
107,"TSMC dự kiến đầu tư 100 tỷ USD vào Mỹ, đầu tư kỹ thuật số Malaysia tăng 250%, DeepSeek Trung Quốc hút vốn quốc tế",Tổng thống Mỹ Trump và CEO TSMC dự kiến công bố kế hoạch đầu tư 100 tỷ USD vào Mỹ; đầu tư kỹ thuật số tại Malaysia tăng gấp 3 lần đạt mức kỷ lục năm 2024; các công ty AI Trung Quốc như DeepSeek đang thu hút mạnh dòng vốn quốc tế.,2025-03-04T16:00:00+07:00,Thế giới
108,"Thị trường đất nền Đà Nẵng và phía Nam ấm lên, Cần Thơ ghi nhận giao dịch BĐS 16.088 tỷ đồng năm 2024","Đất nền Đà Nẵng và một số khu vực phía Nam có dấu hiệu tăng nhiệt khi nhà đầu tư quay lại tìm kiếm sản phẩm; Sở Xây dựng Cần Thơ báo cáo năm 2024 có 12.331 giao dịch BĐS với tổng giá trị 16.088 tỷ đồng, tăng 74% so với năm 2023.",2025-03-04T16:00:00+07:00,Bất động sản
109,Xe điện Trung Quốc bắt đầu hạ nhiệt tại Đông Nam Á do lo ngại về giá và thiếu trạm sạc,"Sau giai đoạn đầu hào hứng, các thương hiệu xe điện Trung Quốc đang đối mặt khó khăn tại Đông Nam Á khi tốc độ phổ cập xe điện còn chậm, người tiêu dùng nghi ngại về giá cả và tình trạng thiếu hạ tầng trạm sạc.",2025-03-04T16:00:00+07:00,Kinh tế
110,"Xuất khẩu nông lâm thủy sản 2 tháng đầu năm đạt 9,38 tỷ USD (+8,3%), gạo Việt đối mặt giá thấp kỷ lục","Tổng kim ngạch xuất khẩu NLTS 2 tháng đạt 9,38 tỷ USD (tăng 8,3%), Bộ NN&MT kỳ vọng cả năm 2025 đạt 70 tỷ USD; tuy nhiên, giá gạo xuất khẩu Việt Nam giảm xuống mức thấp kỷ lục 390 USD/tấn, Bộ NN&MT họp bàn giải pháp ổn định thị trường.",2025-03-04T16:00:00+07:00,Kinh tế
111,"Tín dụng BĐS TP.HCM tăng 12,3% năm 2024, lãi suất huy động tiếp tục giảm, NHNN nới dần room tín dụng","Tổng dư nợ tín dụng bất động sản tại TP.HCM cuối năm 2024 đạt 1,085 triệu tỷ đồng (tăng 12,3% so với 2023); nhiều ngân hàng (MB, BIDV, LPBank) tiếp tục giảm lãi suất huy động tháng 3/2025; NHNN khẳng định chưa bỏ room tín dụng nhưng đã nới dần theo hướng linh hoạt hơn từ năm 2024.",2025-03-04T16:00:00+07:00,Tài chính
112,"Đề xuất kéo dài metro Bến Thành-Suối Tiên về Đồng Nai cần 30.000 tỷ đồng, đối mặt thiếu vật liệu xây dựng","Đơn vị tư vấn tính toán cần khoảng 30.000 tỷ đồng để kéo dài tuyến metro số 1 gần 20 km về Đồng Nai; tuy nhiên, các dự án trọng điểm phía Nam đang đối mặt tình trạng thiếu hàng triệu m3 vật liệu xây dựng, Đồng Nai tìm giải pháp tháo gỡ.",2025-03-04T16:00:00+07:00,Kinh tế
113,"Giá heo hơi tăng cao khiến doanh nghiệp bình ổn lỗ, thịt heo tại chợ chạm mốc 200.000 đồng/kg","Giá heo hơi tăng khiến người nuôi miền Tây phấn khởi nhưng các doanh nghiệp tham gia chương trình bình ổn thị trường tại TP.HCM càng bán càng lỗ do giá đầu vào tăng 13,34%, trong khi giá thịt heo tại chợ đã chạm mốc 200.000 đồng/kg và dự báo còn tăng.",2025-03-04T16:00:00+07:00,Hàng hóa
114,"Hà Nội đấu giá 112 lô đất từ 11 triệu/m2, khởi công 1.100 căn NOXH dưới 20 triệu/m2","Hà Nội chuẩn bị đấu giá 112 lô đất ở huyện Thanh Oai và Sóc Sơn với giá khởi điểm 11-17 triệu đồng/m2, đồng thời khởi công dự án nhà ở xã hội Thăng Long Green City (Đông Anh) với 1.100 căn hộ giá bán dự kiến dưới 20 triệu đồng/m2.",2025-03-04T16:00:00+07:00,Bất động sản
115,HPG - CTCK dự báo lợi nhuận Hòa Phát có thể vượt 1 tỷ USD vào năm 2026,"Nhóm phân tích công ty chứng khoán dự báo lợi nhuận ròng của Tập đoàn Hòa Phát (HPG) sẽ phục hồi mạnh mẽ và có thể vượt mốc 1 tỷ USD vào năm 2026 nhờ nhu cầu tôn mạ, ống thép trong nước cải thiện theo thị trường bất động sản.",2025-03-04T16:00:00+07:00,Thị trường
116,"Việt Nam cân nhắc khung pháp lý tài sản số để tránh thất thu thuế, cần thử nghiệm thực tế","Các chuyên gia đánh giá Việt Nam cần sớm hoàn thiện khung pháp lý cho tài sản mã hóa để quản lý, thu thuế nguồn lợi 'khổng lồ' và tăng khả năng cạnh tranh, đồng thời đề xuất cần có cơ chế thử nghiệm thực tế trước khi áp dụng rộng rãi.",2025-03-04T16:00:00+07:00,Tài chính
117,"Việt Nam đặt mục tiêu GDP 8% năm 2025, đối mặt thách thức PMI giảm và cần cải cách thể chế","Việt Nam hướng tới tăng trưởng GDP trên 8% năm 2025 nhưng chỉ số PMI tháng 2 giảm tháng thứ 3 liên tiếp; chuyên gia nhấn mạnh cần cơ chế ""ít cửa, ít dấu"", gỡ khó cho doanh nghiệp, đặc biệt trong bối cảnh chiến tranh thương mại và phục hồi chậm, đồng thời đẩy mạnh đầu tư công.",2025-03-04T16:00:00+07:00,Kinh tế
